Date,Open,High,Low,Close,Adj Close,Volume
2005-09-13,1.822143,1.831786,1.797143,1.815000,1.536578,492884000
2005-09-14,1.823571,1.828214,1.766429,1.771786,1.499993,474426400
2005-09-15,1.785714,1.792143,1.761786,1.781071,1.507854,415156000
2005-09-16,1.793929,1.828929,1.783929,1.828929,1.548370,591004400
2005-09-19,1.823214,1.888929,1.823214,1.880000,1.591607,783731200
2005-09-20,1.892500,1.921786,1.890000,1.899643,1.608237,819828800
2005-09-21,1.891429,1.894643,1.852143,1.861071,1.575582,434747600
2005-09-22,1.852857,1.873929,1.832857,1.853571,1.569232,463727600
2005-09-23,1.860714,1.910714,1.851429,1.900000,1.608539,558457200
2005-09-26,1.929643,1.948571,1.904286,1.922857,1.627890,546562800
2005-09-27,1.925714,1.937143,1.908214,1.908571,1.615795,341703600
2005-09-28,1.895357,1.896786,1.806786,1.824286,1.544440,1125544000
2005-09-29,1.829643,1.878214,1.814643,1.869286,1.582537,636846000
2005-09-30,1.868929,1.916071,1.852857,1.914643,1.620936,531633200
2005-10-03,1.934286,1.947857,1.917143,1.944286,1.646031,507553200
2005-10-04,1.962500,1.976786,1.915714,1.919643,1.625169,539459200
2005-10-05,1.940357,1.941429,1.883929,1.885000,1.595840,610769600
2005-10-06,1.900000,1.910357,1.816786,1.846429,1.563186,757537200
2005-10-07,1.847143,1.854643,1.805357,1.832143,1.551091,677882800
2005-10-10,1.848571,1.853929,1.795714,1.798929,1.522972,507505600
2005-10-11,1.829643,1.852500,1.800000,1.842500,1.559860,1225884800
2005-10-12,1.737500,1.796429,1.709643,1.758929,1.489108,2697486400
2005-10-13,1.765714,1.926786,1.759643,1.919286,1.624866,1865575600
2005-10-14,1.929643,1.941071,1.885357,1.928571,1.632727,1035552000
2005-10-17,1.927857,1.936786,1.881429,1.908571,1.615795,616834400
2005-10-18,1.901786,1.926786,1.864286,1.864643,1.578606,609588000
2005-10-19,1.859643,1.962857,1.828929,1.962143,1.661149,1008683200
2005-10-20,1.945357,2.017857,1.941071,2.005000,1.697432,1357762000
2005-10-21,2.030000,2.035000,1.977143,1.987857,1.682919,796726000
2005-10-24,1.973214,2.028214,1.967500,2.028214,1.717085,609753200
2005-10-25,2.014286,2.030357,1.988929,2.003571,1.696222,465127600
2005-10-26,2.010000,2.055714,1.997143,2.036786,1.724342,631593200
2005-10-27,2.035357,2.036071,1.978929,1.978929,1.675360,411541200
2005-10-28,2.001429,2.015357,1.934643,1.945357,1.646938,769787200
2005-10-31,1.971429,2.070714,1.955357,2.056786,1.741274,940844800
2005-11-01,2.044286,2.076429,2.031071,2.053571,1.738552,749686000
2005-11-02,2.061429,2.142857,2.057143,2.141071,1.812629,857060400
2005-11-03,2.152143,2.225714,2.145357,2.208929,1.870078,884382800
2005-11-04,2.155357,2.187143,2.129286,2.183929,1.848913,878035200
2005-11-07,2.173214,2.202500,2.147857,2.151071,1.821095,638831200
2005-11-08,2.141071,2.156429,2.110714,2.139286,1.811119,473765600
2005-11-09,2.142857,2.186071,2.142857,2.146786,1.817467,552930000
2005-11-10,2.165714,2.185714,2.107500,2.185000,1.849820,665344400
2005-11-11,2.197857,2.218214,2.190714,2.197857,1.860704,425448800
2005-11-14,2.197857,2.213571,2.175357,2.194643,1.857984,369933200
2005-11-15,2.200000,2.252857,2.195000,2.224286,1.883080,536841200
2005-11-16,2.255357,2.323571,2.253214,2.319643,1.963809,784515200
2005-11-17,2.342500,2.352857,2.294643,2.304286,1.950807,676205600
2005-11-18,2.332500,2.336786,2.298929,2.305714,1.952016,524960800
2005-11-21,2.315000,2.328214,2.275714,2.320000,1.964111,511711200
2005-11-22,2.315714,2.384286,2.304286,2.375714,2.011278,540282400
2005-11-23,2.388571,2.427857,2.381786,2.396786,2.029118,485853200
2005-11-25,2.416429,2.483571,2.410714,2.476429,2.096543,395012800
2005-11-28,2.525714,2.538214,2.466786,2.487857,2.106218,1018519600
2005-11-29,2.499643,2.510714,2.405357,2.432143,2.059052,891433200
2005-11-30,2.443929,2.458929,2.411429,2.422143,2.050585,595674800
2005-12-01,2.462500,2.561786,2.457500,2.557143,2.164876,812893200
2005-12-02,2.581071,2.597857,2.525000,2.593929,2.196019,895762000
2005-12-05,2.569643,2.590357,2.553214,2.565000,2.171528,583671200
2005-12-06,2.640357,2.672500,2.619643,2.644643,2.238953,857029600
2005-12-07,2.651071,2.659286,2.611429,2.641071,2.235929,679464800
2005-12-08,2.614286,2.648929,2.592857,2.645714,2.239860,790479200
2005-12-09,2.650357,2.663929,2.619643,2.654643,2.247419,555402400
2005-12-12,2.673929,2.691071,2.662857,2.675357,2.264957,524994400
2005-12-13,2.673214,2.695000,2.650357,2.677857,2.267072,493816400
2005-12-14,2.590357,2.617857,2.509643,2.571786,2.177272,1450716400
2005-12-15,2.595714,2.602143,2.548214,2.577857,2.182413,561162000
2005-12-16,2.576429,2.582143,2.537857,2.539643,2.150060,671171200
2005-12-19,2.539643,2.592857,2.537143,2.549286,2.158223,529295200
2005-12-20,2.558214,2.585000,2.540000,2.575357,2.180296,479108000
2005-12-21,2.592857,2.628929,2.590714,2.625000,2.222323,475736800
2005-12-22,2.639643,2.660357,2.628571,2.643571,2.238046,370610800
2005-12-23,2.648929,2.652143,2.617857,2.619643,2.217789,229857600
2005-12-27,2.642857,2.685000,2.641071,2.651071,2.244395,590590000
2005-12-28,2.659643,2.670000,2.618571,2.627500,2.224440,398115200
2005-12-29,2.635000,2.636429,2.550714,2.551786,2.160341,490025200
2005-12-30,2.532500,2.586786,2.512143,2.567500,2.173644,624262800
2006-01-03,2.585000,2.669643,2.580357,2.669643,2.260119,807234400
2006-01-04,2.683214,2.713571,2.660714,2.677500,2.266771,619603600
2006-01-05,2.672500,2.675000,2.633929,2.656429,2.248931,449422400
2006-01-06,2.687500,2.739286,2.662500,2.725000,2.306984,704457600
2006-01-09,2.740357,2.757143,2.705000,2.716071,2.299424,675040800
2006-01-10,2.723214,2.924643,2.708214,2.887857,2.444857,2279869200
2006-01-11,2.994286,3.028571,2.949643,2.996429,2.536775,1493794400
2006-01-12,3.034643,3.085714,2.986429,3.010357,2.548566,1280809600
2006-01-13,3.035357,3.071786,3.021429,3.056786,2.587873,776305600
2006-01-17,3.060714,3.085000,2.995357,3.025357,2.561265,835623600
2006-01-18,2.967143,3.001786,2.923214,2.946071,2.494141,1200637200
2006-01-19,2.901786,2.916429,2.812143,2.822857,2.389829,1695848000
2006-01-20,2.831429,2.858571,2.708214,2.717500,2.300634,1134758800
2006-01-23,2.717857,2.841429,2.714286,2.773929,2.348406,1059730000
2006-01-24,2.812857,2.836429,2.706071,2.715714,2.299122,1142254400
2006-01-25,2.763929,2.767857,2.616071,2.650000,2.243488,1275786400
2006-01-26,2.661786,2.693929,2.568929,2.583214,2.186948,1181387200
2006-01-27,2.605357,2.628571,2.539286,2.572500,2.177877,953864800
2006-01-30,2.541786,2.735714,2.531071,2.678571,2.267677,1398401200
2006-01-31,2.696429,2.726429,2.633929,2.696786,2.283097,913542000
2006-02-01,2.676786,2.730714,2.665714,2.693571,2.280376,521186400
2006-02-02,2.682143,2.691429,2.573214,2.575000,2.179994,707322000
2006-02-03,2.580000,2.599643,2.537143,2.566071,2.172434,692123600
2006-02-06,2.572143,2.589643,2.383571,2.403571,2.034863,1651767600
2006-02-07,2.438214,2.481429,2.381429,2.414286,2.043933,1388830800
2006-02-08,2.446071,2.467143,2.357143,2.457500,2.080518,953114400
2006-02-09,2.467857,2.472500,2.304643,2.319643,1.963809,1149764000
2006-02-10,2.327857,2.416786,2.246429,2.403929,2.035164,1760477600
2006-02-13,2.379643,2.383929,2.308571,2.311071,1.956552,883498000
2006-02-14,2.325000,2.432143,2.321429,2.415714,2.045142,1160938800
2006-02-15,2.398571,2.486429,2.383929,2.472143,2.092916,1159771200
2006-02-16,2.496786,2.536071,2.481429,2.520357,2.133733,948175200
2006-02-17,2.510714,2.531786,2.486071,2.510357,2.125267,575999200
2006-02-21,2.521071,2.528571,2.452857,2.467143,2.088682,779606800
2006-02-22,2.464286,2.559643,2.428571,2.547143,2.156410,978238800
2006-02-23,2.563929,2.607143,2.551071,2.562500,2.169411,856917600
2006-02-24,2.576429,2.603214,2.542857,2.552143,2.160642,534744000
2006-02-27,2.571071,2.575714,2.523214,2.535357,2.146433,791240800
2006-02-28,2.556429,2.585714,2.432143,2.446071,2.070842,1266980400
2006-03-01,2.458571,2.481786,2.429286,2.467857,2.089287,763817600
2006-03-02,2.463929,2.499643,2.452500,2.486071,2.104706,625273600
2006-03-03,2.478571,2.496786,2.411786,2.418571,2.047561,737668400
2006-03-06,2.417500,2.418571,2.319286,2.338571,1.979833,912665600
2006-03-07,2.348571,2.389286,2.324286,2.368214,2.004929,872877600
2006-03-08,2.367500,2.400000,2.333929,2.345000,1.985275,653251200
2006-03-09,2.356429,2.373929,2.278929,2.283214,1.932968,799304800
2006-03-10,2.287500,2.303214,2.230357,2.256786,1.910594,1043142800
2006-03-13,2.323214,2.367143,2.313929,2.345714,1.985881,861187600
2006-03-14,2.348929,2.404286,2.339286,2.404286,2.035467,642020400
2006-03-15,2.418214,2.430000,2.340000,2.365357,2.002511,891996000
2006-03-16,2.387500,2.389286,2.296429,2.296786,1.944458,749638400
2006-03-17,2.312500,2.340714,2.289643,2.309286,1.955040,812042000
2006-03-20,2.329286,2.337857,2.281071,2.285357,1.934782,605441200
2006-03-21,2.207500,2.297857,2.192500,2.207500,1.868868,1345366400
2006-03-22,2.220000,2.258929,2.188214,2.202500,1.864636,1345895600
2006-03-23,2.207857,2.210714,2.128929,2.148571,1.818979,1427826400
2006-03-24,2.151786,2.176429,2.108214,2.141429,1.812933,1071980000
2006-03-27,2.155357,2.192143,2.121429,2.125357,1.799326,1108072000
2006-03-28,2.129643,2.147857,2.080357,2.096786,1.775138,1370322800
2006-03-29,2.111786,2.232857,2.059643,2.226071,1.884591,2346834000
2006-03-30,2.243571,2.260714,2.197500,2.241071,1.897290,1390650800
2006-03-31,2.258929,2.271786,2.222857,2.240000,1.896382,815357200
2006-04-03,2.273929,2.290000,2.236071,2.237500,1.894266,815791200
2006-04-04,2.217857,2.222143,2.180357,2.184643,1.849518,931924000
2006-04-05,2.311071,2.400357,2.291071,2.400357,2.032141,2233408800
2006-04-06,2.439286,2.573214,2.435714,2.544286,2.153991,2663768800
2006-04-07,2.533214,2.543214,2.445357,2.492500,2.110149,1545238800
2006-04-10,2.510357,2.533214,2.444643,2.452500,2.076284,903515200
2006-04-11,2.463929,2.475000,2.395357,2.428214,2.055725,939316000
2006-04-12,2.428929,2.434643,2.367857,2.382500,2.017023,739894400
2006-04-13,2.369286,2.408571,2.350357,2.373929,2.009767,734678000
2006-04-17,2.375357,2.387143,2.298214,2.314643,1.959575,721938000
2006-04-18,2.322857,2.373929,2.313929,2.365000,2.002208,794844400
2006-04-19,2.386429,2.392857,2.338214,2.344643,1.984974,1086033200
2006-04-20,2.482500,2.500000,2.364286,2.415357,2.044840,1666982800
2006-04-21,2.435357,2.451429,2.373929,2.394286,2.027000,788986800
2006-04-24,2.387500,2.390000,2.339286,2.348214,1.987997,707028000
2006-04-25,2.355714,2.378214,2.341429,2.363214,2.000696,529062800
2006-04-26,2.380357,2.438571,2.371429,2.433929,2.060563,710886400
2006-04-27,2.418929,2.495000,2.405357,2.477143,2.097148,845947200
2006-04-28,2.477857,2.546429,2.471429,2.513929,2.128290,760037600
2006-05-01,2.527500,2.555000,2.470000,2.485714,2.104405,750380400
2006-05-02,2.505357,2.570714,2.503929,2.557857,2.165481,771663200
2006-05-03,2.565357,2.569643,2.506429,2.540714,2.150967,686991200
2006-05-04,2.543571,2.603214,2.516429,2.540357,2.150666,860420400
2006-05-05,2.566429,2.580357,2.541071,2.567500,2.173644,563911600
2006-05-08,2.606786,2.635714,2.561429,2.567500,2.173644,594851600
2006-05-09,2.565000,2.591429,2.522143,2.536786,2.147643,531666800
2006-05-10,2.546071,2.547500,2.486071,2.521429,2.134640,459888800
2006-05-11,2.528214,2.530000,2.412500,2.433929,2.060563,812688800
2006-05-12,2.423214,2.453214,2.387857,2.417857,2.046956,641774000
2006-05-15,2.406071,2.442143,2.397143,2.421071,2.049677,529177600
2006-05-16,2.432143,2.437500,2.312500,2.320714,1.964715,936740000
2006-05-17,2.311071,2.346429,2.288214,2.330714,1.973181,754194000
2006-05-18,2.345714,2.366429,2.254286,2.256429,1.910291,658442400
2006-05-19,2.259286,2.317143,2.243571,2.303929,1.950505,985866000
2006-05-22,2.281071,2.285357,2.241786,2.263571,1.916338,718975600
2006-05-23,2.316429,2.328214,2.250000,2.255357,1.909385,694414000
2006-05-24,2.249643,2.273214,2.198571,2.262143,1.915128,916031200
2006-05-25,2.295000,2.301786,2.260357,2.297500,1.945062,463372000
2006-05-26,2.296786,2.305714,2.255000,2.269643,1.921478,432950000
2006-05-30,2.260357,2.260714,2.186429,2.186429,1.851030,563402000
2006-05-31,2.205714,2.206786,2.096071,2.134643,1.807188,1280977600
2006-06-01,2.137500,2.224286,2.125714,2.220357,1.879753,942508000
2006-06-02,2.249643,2.253571,2.174286,2.202143,1.864333,685787200
2006-06-05,2.183929,2.183929,2.141786,2.142857,1.814142,605785600
2006-06-06,2.150714,2.165357,2.103929,2.132857,1.805676,726037200
2006-06-07,2.146429,2.157143,2.083929,2.091429,1.770602,750506400
2006-06-08,2.087143,2.176071,2.041071,2.170000,1.837121,1397482800
2006-06-09,2.185000,2.198571,2.110714,2.115714,1.791162,775838000
2006-06-12,2.121429,2.133214,2.034286,2.035714,1.723434,717785600
2006-06-13,2.057500,2.110714,2.048571,2.083214,1.763648,1080643200
2006-06-14,2.081429,2.099286,2.024643,2.057500,1.741879,878136000
2006-06-15,2.046429,2.133571,2.026786,2.120714,1.795395,1190383600
2006-06-16,2.105714,2.113929,2.054286,2.055714,1.740366,838101600
2006-06-19,2.065357,2.077857,2.035714,2.042857,1.729481,704575200
2006-06-20,2.057500,2.083929,2.046071,2.052500,1.737646,672974400
2006-06-21,2.062143,2.096786,2.046429,2.066429,1.749438,863296000
2006-06-22,2.078571,2.133929,2.073929,2.127857,1.801443,965633200
2006-06-23,2.132857,2.148929,2.097500,2.101071,1.778766,660203600
2006-06-26,2.113214,2.114286,2.084643,2.106786,1.783604,466536000
2006-06-27,2.110357,2.115000,2.050000,2.051071,1.736436,550611600
2006-06-28,2.046071,2.046429,1.978929,2.000714,1.693803,850704400
2006-06-29,2.027143,2.110357,2.013929,2.106071,1.782998,873398400
2006-06-30,2.056786,2.062500,2.017857,2.045357,1.731598,739695600
2006-07-03,2.054286,2.077857,2.047857,2.069643,1.752159,194770800
2006-07-05,2.041071,2.057143,2.020000,2.035714,1.723434,518240800
2006-07-06,2.038929,2.050000,1.986071,1.991786,1.686245,633208800
2006-07-07,1.981429,2.019643,1.952500,1.978571,1.675057,799360800
2006-07-10,1.989286,2.017500,1.946429,1.964286,1.662964,529345600
2006-07-11,1.968214,1.999643,1.947500,1.987500,1.682616,825022800
2006-07-12,1.970357,1.972857,1.890000,1.891429,1.601283,927329200
2006-07-13,1.858214,1.932857,1.836071,1.866071,1.579815,1249906000
2006-07-14,1.875000,1.888929,1.791429,1.809643,1.532043,993036800
2006-07-17,1.847500,1.896786,1.844643,1.870357,1.583443,1024542400
2006-07-18,1.898571,1.923214,1.851786,1.889286,1.599468,1000448400
2006-07-19,1.891429,1.967143,1.870000,1.932143,1.635751,1390743200
2006-07-20,2.177143,2.199643,2.132857,2.160714,1.829259,1972146400
2006-07-21,2.136429,2.183929,2.130000,2.168571,1.835911,891892400
2006-07-24,2.187857,2.217857,2.158214,2.193571,1.857076,722856400
2006-07-25,2.206429,2.217500,2.170714,2.211786,1.872497,589069600
2006-07-26,2.214286,2.308571,2.202857,2.281071,1.931154,898427600
2006-07-27,2.303571,2.322143,2.245000,2.264286,1.916944,735044800
2006-07-28,2.283571,2.345714,2.267857,2.342500,1.983159,691507600
2006-07-31,2.386786,2.451071,2.367143,2.427143,2.054818,892841600
2006-08-01,2.400714,2.426071,2.355000,2.399286,2.031235,711765600
2006-08-02,2.416071,2.452857,2.411071,2.434286,2.060865,550768400
2006-08-03,2.425357,2.500000,2.421786,2.485357,2.104103,841044400
2006-08-04,2.394643,2.450357,2.320000,2.439286,2.065099,1852866400
2006-08-07,2.418571,2.485714,2.368214,2.400357,2.032141,1245512800
2006-08-08,2.396071,2.396786,2.303929,2.313571,1.958668,997864000
2006-08-09,2.336786,2.342857,2.264286,2.271071,1.922687,955838800
2006-08-10,2.258929,2.314643,2.239286,2.288214,1.937201,697760000
2006-08-11,2.258214,2.290357,2.235000,2.273214,1.924502,777529200
2006-08-14,2.287500,2.329286,2.271429,2.283571,1.933270,717620400
2006-08-15,2.333571,2.375000,2.314286,2.373214,2.009161,861352800
2006-08-16,2.396429,2.431071,2.368929,2.427857,2.055422,781284000
2006-08-17,2.428571,2.452143,2.399286,2.413929,2.043631,581148400
2006-08-18,2.418214,2.442857,2.402143,2.425357,2.053306,536354000
2006-08-21,2.403571,2.403929,2.362500,2.377143,2.012488,526226400
2006-08-22,2.381429,2.440000,2.375000,2.415000,2.044537,576968000
2006-08-23,2.428571,2.451786,2.390714,2.403929,2.035164,536258800
2006-08-24,2.424643,2.435357,2.366786,2.421786,2.050283,655191600
2006-08-25,2.405000,2.466071,2.403929,2.455357,2.078703,543958800
2006-08-28,2.446429,2.450357,2.381429,2.392143,2.025187,738161200
2006-08-29,2.392500,2.402143,2.325714,2.374286,2.010069,947332400
2006-08-30,2.405000,2.422143,2.381429,2.391429,2.024583,680142400
2006-08-31,2.402857,2.439286,2.380714,2.423214,2.051492,574697200
2006-09-01,2.445714,2.451786,2.422143,2.442143,2.067518,408494800
2006-09-05,2.463214,2.553571,2.448214,2.552857,2.161247,1012457600
2006-09-06,2.538571,2.560357,2.489286,2.501071,2.117405,974103200
2006-09-07,2.521429,2.624286,2.508929,2.600000,2.201159,1267957600
2006-09-08,2.620357,2.627500,2.568214,2.590000,2.192693,895921600
2006-09-11,2.586786,2.633214,2.550714,2.589286,2.192088,949124400
2006-09-12,2.600357,2.623214,2.551786,2.593929,2.196019,1684687200
2006-09-13,2.601786,2.654286,2.582143,2.650000,2.243488,1146138000
2006-09-14,2.632857,2.666786,2.623571,2.648929,2.242582,801729600
2006-09-15,2.664286,2.677857,2.617500,2.646429,2.240465,981853600
2006-09-18,2.635714,2.673571,2.617857,2.638929,2.234116,705278000
2006-09-19,2.646429,2.655714,2.600000,2.634643,2.230487,710049200
2006-09-20,2.656429,2.702857,2.650714,2.687857,2.275538,822791200
2006-09-21,2.687500,2.716429,2.643571,2.666071,2.257094,794124800
2006-09-22,2.653571,2.655000,2.592143,2.607143,2.207206,665112000
2006-09-25,2.636071,2.709286,2.632857,2.705357,2.290354,858992400
2006-09-26,2.720714,2.777857,2.717857,2.771786,2.346593,1102948000
2006-09-27,2.756071,2.766786,2.707857,2.728929,2.310310,810373200
2006-09-28,2.750714,2.767143,2.712500,2.750357,2.328450,723609600
2006-09-29,2.753929,2.768571,2.738571,2.749286,2.327544,405812400
2006-10-02,2.682143,2.709643,2.653571,2.673571,2.263443,712639200
2006-10-03,2.658929,2.676786,2.613929,2.645714,2.239860,790708800
2006-10-04,2.646429,2.695000,2.612857,2.692143,2.279167,829082800
2006-10-05,2.661786,2.720000,2.647500,2.672500,2.262537,683883200
2006-10-06,2.657857,2.680000,2.636071,2.650714,2.244093,466958800
2006-10-09,2.635714,2.681429,2.626071,2.665357,2.256490,438222400
2006-10-10,2.662143,2.663571,2.610000,2.636071,2.231696,531588400
2006-10-11,2.622143,2.642143,2.592857,2.615357,2.214160,571855200
2006-10-12,2.628929,2.692500,2.628571,2.687857,2.275538,592855200
2006-10-13,2.701071,2.745714,2.669286,2.679286,2.268282,684196800
2006-10-16,2.685357,2.710000,2.671071,2.692857,2.279772,508692800
2006-10-17,2.680000,2.688214,2.644286,2.653214,2.246209,480925200
2006-10-18,2.669643,2.691786,2.639643,2.661786,2.253466,1133907600
2006-10-19,2.830714,2.855357,2.791429,2.821071,2.388317,1512977200
2006-10-20,2.820357,2.856786,2.809643,2.855357,2.417344,639413600
2006-10-23,2.856786,2.925000,2.848214,2.909286,2.463001,832507200
2006-10-24,2.900357,2.917143,2.864286,2.894643,2.450603,463212400
2006-10-25,2.905357,2.928571,2.893214,2.917143,2.469651,485214800
2006-10-26,2.925000,2.950000,2.897500,2.935357,2.485072,432756800
2006-10-27,2.919643,2.944643,2.857500,2.871786,2.431252,594966400
2006-10-30,2.856786,2.889286,2.839286,2.872143,2.431555,499917600
2006-10-31,2.908929,2.917143,2.865357,2.895714,2.451509,501474400
2006-11-01,2.896429,2.906429,2.798571,2.827143,2.393458,611192400
2006-11-02,2.818571,2.832857,2.803571,2.820714,2.388015,465483200
2006-11-03,2.834286,2.840357,2.778214,2.796071,2.367152,431888800
2006-11-06,2.819643,2.859286,2.801071,2.846786,2.410088,434576800
2006-11-07,2.873214,2.892857,2.861786,2.875357,2.434276,525932400
2006-11-08,2.857857,2.953214,2.853214,2.944643,2.492934,690916800
2006-11-09,2.960714,3.024643,2.932857,2.976429,2.519843,923053600
2006-11-10,2.983929,2.985714,2.946429,2.968571,2.513190,373864400
2006-11-13,2.972143,3.016071,2.951429,3.012500,2.550380,450674000
2006-11-14,3.028571,3.035714,2.996429,3.035714,2.570034,588954800
2006-11-15,3.037500,3.067857,3.000000,3.001786,2.541311,655323200
2006-11-16,3.031071,3.082143,3.022143,3.057500,2.588478,693940800
2006-11-17,3.040714,3.069286,3.035714,3.066071,2.595734,466424000
2006-11-20,3.050000,3.107143,3.042857,3.088214,2.614479,570794000
2006-11-21,3.122143,3.164286,3.111071,3.164286,2.678883,622666800
2006-11-22,3.178214,3.241071,3.137500,3.225357,2.730585,671941200
2006-11-24,3.197500,3.324286,3.196429,3.272500,2.770496,518677600
2006-11-27,3.303929,3.327143,3.196429,3.197857,2.707304,1074836000
2006-11-28,3.227143,3.284643,3.211071,3.278929,2.775940,1036173600
2006-11-29,3.321429,3.326786,3.223214,3.278571,2.775637,1157083200
2006-11-30,3.293214,3.310000,3.252143,3.273571,2.771404,870486400
2006-12-01,3.278571,3.297500,3.217857,3.261429,2.761125,795079600
2006-12-04,3.281429,3.287500,3.232143,3.254286,2.755077,709536800
2006-12-05,3.273214,3.297500,3.245357,3.259643,2.759612,662838400
2006-12-06,3.237143,3.263929,3.202500,3.208214,2.716072,638184400
2006-12-07,3.215357,3.232143,3.103571,3.108571,2.631714,1004827600
2006-12-08,3.115357,3.192500,3.107143,3.152143,2.668602,784277200
2006-12-11,3.175000,3.189286,3.144643,3.169643,2.683418,499780400
2006-12-12,3.164643,3.172857,3.054643,3.076429,2.604503,1026620000
2006-12-13,3.141071,3.181071,3.112500,3.180357,2.692488,857052000
2006-12-14,3.180357,3.214286,3.152143,3.162500,2.677371,832330800
2006-12-15,3.179286,3.186429,3.118929,3.132857,2.652276,739939200
2006-12-18,3.129643,3.142857,3.021071,3.052500,2.584245,721576800
2006-12-19,3.026071,3.095714,2.986429,3.082500,2.609643,911405600
2006-12-20,3.088214,3.095357,3.026429,3.027143,2.562777,567691600
2006-12-21,3.025000,3.052857,2.935714,2.960714,2.506538,903599200
2006-12-22,2.980714,3.001429,2.914286,2.935714,2.485374,613303600
2006-12-26,2.933929,2.948929,2.888929,2.911071,2.464511,490688800
2006-12-27,2.791071,2.928571,2.741786,2.911429,2.464814,1935754800
2006-12-28,2.865000,2.901786,2.844643,2.888214,2.445160,1119876800
2006-12-29,2.998214,3.050000,2.977143,3.030000,2.565196,1076429200
2007-01-03,3.081786,3.092143,2.925000,2.992857,2.533752,1238319600
2007-01-04,3.001786,3.069643,2.993571,3.059286,2.589990,847260400
2007-01-05,3.063214,3.078571,3.014286,3.037500,2.571546,834741600
2007-01-08,3.070000,3.090357,3.045714,3.052500,2.584245,797106800
2007-01-09,3.087500,3.320714,3.041071,3.306071,2.798918,3349298400
2007-01-10,3.383929,3.492857,3.337500,3.464286,2.932864,2952880000
2007-01-11,3.426429,3.456429,3.396429,3.421429,2.896580,1440252800
2007-01-12,3.378214,3.395000,3.329643,3.379286,2.860902,1312690400
2007-01-16,3.417143,3.473214,3.408929,3.467857,2.935885,1244076400
2007-01-17,3.484286,3.485714,3.386429,3.391071,2.870878,1646260000
2007-01-18,3.289286,3.289643,3.180357,3.181071,2.693093,2364605600
2007-01-19,3.165357,3.201786,3.147143,3.160714,2.675859,1364473600
2007-01-22,3.183571,3.184286,3.058929,3.099643,2.624156,1454026000
2007-01-23,3.061786,3.125357,3.053929,3.060714,2.591199,1207424400
2007-01-24,3.095714,3.112500,3.074286,3.096429,2.621435,927813600
2007-01-25,3.111071,3.160714,3.072500,3.080357,2.607829,905973600
2007-01-26,3.111071,3.120357,3.035357,3.049286,2.581523,986874000
2007-01-29,3.082143,3.094643,3.054643,3.069286,2.598455,901664400
2007-01-30,3.086786,3.088929,3.044643,3.055357,2.586664,577970400
2007-01-31,3.030714,3.071429,3.012500,3.061786,2.592107,856069200
2007-02-01,3.079643,3.081071,3.026429,3.026429,2.562173,664342000
2007-02-02,3.004286,3.044643,2.989286,3.026786,2.562475,621530000
2007-02-05,3.010714,3.043929,2.997857,2.997857,2.537984,578852400
2007-02-06,3.016071,3.016786,2.959286,3.005357,2.544334,864393600
2007-02-07,3.017143,3.085000,2.983929,3.076786,2.604806,1066825200
2007-02-08,3.051071,3.089643,3.050357,3.077857,2.605712,679030800
2007-02-09,3.067143,3.078571,2.971786,2.973929,2.517726,860540800
2007-02-12,3.015357,3.042143,2.986786,3.031429,2.566406,724071600
2007-02-13,3.041429,3.046071,3.010714,3.025000,2.560963,580986000
2007-02-14,3.022500,3.058571,3.020357,3.046429,2.579105,507981600
2007-02-15,3.051429,3.057857,3.027857,3.043214,2.576384,363661200
2007-02-16,3.044643,3.050357,3.023571,3.029643,2.564894,399868000
2007-02-20,3.023214,3.077143,3.005714,3.067857,2.597245,617702400
2007-02-21,3.070714,3.196071,3.070000,3.185714,2.697023,1155313600
2007-02-22,3.242857,3.243214,3.161786,3.196786,2.706397,838224800
2007-02-23,3.184286,3.226429,3.173214,3.181071,2.693093,517893600
2007-02-26,3.208571,3.214286,3.128929,3.161071,2.676161,615848800
2007-02-27,3.082143,3.110000,2.978929,2.997500,2.537682,1145813200
2007-02-28,2.964286,3.057143,2.964286,3.021786,2.558243,919475200
2007-03-01,3.001071,3.153929,2.991071,3.109286,2.632319,1415528800
2007-03-02,3.098929,3.126429,3.043214,3.050357,2.582431,860000400
2007-03-05,3.067500,3.166071,3.062857,3.082857,2.609944,838899600
2007-03-06,3.135714,3.153929,3.121429,3.149643,2.666487,723186800
2007-03-07,3.144643,3.177500,3.123214,3.132857,2.652276,626284400
2007-03-08,3.163929,3.168571,3.123571,3.142857,2.660741,511011200
2007-03-09,3.171429,3.173214,3.121429,3.141786,2.659834,451836000
2007-03-12,3.145357,3.213929,3.142500,3.209643,2.717283,729408400
2007-03-13,3.193214,3.235714,3.157143,3.157143,2.672836,867890800
2007-03-14,3.164286,3.214286,3.140000,3.214286,2.721212,796586000
2007-03-15,3.212857,3.227143,3.189643,3.198929,2.708212,559498800
2007-03-16,3.197857,3.213929,3.190000,3.199643,2.708816,571704000
2007-03-19,3.222857,3.269643,3.199643,3.254643,2.755378,712961200
2007-03-20,3.262500,3.280000,3.252143,3.267143,2.765962,488916400
2007-03-21,3.285357,3.357143,3.273214,3.352500,2.838224,686896000
2007-03-22,3.347500,3.370000,3.321429,3.355714,2.840946,561492400
2007-03-23,3.333929,3.359643,3.332143,3.340000,2.827642,450884000
2007-03-26,3.356786,3.425000,3.332143,3.423214,2.898091,864987200
